b_id,bill_name,congno,total_amount,total_lobbyists,total_agencies,first_year,last_year,num_years
s242-118,S.242,118.0,385000.0,8.0,28.0,2023,2023,1
hr789-118,H.R.789,118.0,385000.0,8.0,28.0,2023,2023,1
s1087-115,S.1087,115.0,385000.0,17.0,37.0,2017,2019,3
hr5252-113,H.R.5252,113.0,385000.0,22.0,26.0,2014,2014,1
s2315-114,S.2315,114.0,385000.0,17.0,8.0,2015,2016,2
hr625-118,H.R.625,118.0,385000.0,19.0,31.0,2023,2023,1
hr3864-115,H.R.3864,115.0,385000.0,30.0,76.0,2017,2018,2
s1909-114,S.1909,114.0,385000.0,9.0,27.0,2015,2016,2
hr1565-118,H.R.1565,118.0,385000.0,6.0,19.0,2023,2023,1
hr400-115,H.R.400,115.0,385000.0,26.0,29.0,2017,2018,2
s1895-115,S.1895,115.0,385000.0,30.0,76.0,2017,2018,2
hr1047-114,H.R.1047,114.0,385000.0,9.0,27.0,2015,2016,2
hr161-115,H.R.161,115.0,385000.0,1.0,2.0,2017,2017,1
sres425-112,S.RES.425,112.0,384932.0,4.0,12.0,2013,2013,1
hr5781-114,H.R.5781,114.0,384587.0,30.0,55.0,2016,2016,1
s641-116,S.641,116.0,384551.0,10.0,7.0,2019,2019,1
hr2745-115,H.R.2745,115.0,384323.0,8.0,4.0,2017,2019,2
hr8105-116,H.R.8105,116.0,384100.0,16.0,17.0,2020,2020,1
s1886-116,S.1886,116.0,384000.0,14.0,16.0,2019,2020,2
hr352-117,H.R.352,117.0,383775.0,23.0,16.0,2021,2022,2
hr1371-117,H.R.1371,117.0,383775.0,23.0,16.0,2021,2022,2
hr2322-115,H.R.2322,115.0,383233.0,60.0,93.0,2018,2018,1
hr1506-115,H.R.1506,115.0,383233.0,62.0,99.0,2017,2018,2
hr6921-117,H.R.6921,117.0,383092.0,14.0,45.0,2021,2022,2
hjres20-113,H.J.RES.20,113.0,382500.0,34.0,140.0,2013,2014,2
hr2954-116,H.R.2954,116.0,382029.0,12.0,30.0,2019,2020,2
hr7511-116,H.R.7511,116.0,382000.0,12.0,32.0,2020,2020,1
s3197-116,S.3197,116.0,382000.0,12.0,32.0,2020,2020,1
hr8125-116,H.R.8125,116.0,382000.0,12.0,32.0,2020,2020,1
s4350-117,S.4350,117.0,382000.0,15.0,28.0,2022,2022,1
s2797-115,S.2797,115.0,381938.0,16.0,8.0,2017,2018,2
hr4281-116,H.R.4281,116.0,381893.0,37.0,80.0,2020,2020,1
hr1622-118,H.R.1622,118.0,381730.0,4.0,11.0,2023,2023,1
hr2103-118,H.R.2103,118.0,381730.0,4.0,11.0,2023,2023,1
s605-118,S.605,118.0,381730.0,4.0,11.0,2023,2023,1
sres479-115,S.RES.479,115.0,381387.0,16.0,66.0,2018,2018,1
hr5556-113,H.R.5556,113.0,381385.0,8.0,10.0,2014,2014,1
hr6025-116,H.R.6025,116.0,381147.0,26.0,37.0,2020,2020,1
hr5445-116,H.R.5445,116.0,381070.0,15.0,28.0,2019,2020,2
hr1490-117,H.R.1490,117.0,381025.0,13.0,191.0,2021,2022,2
hr6100-115,H.R.6100,115.0,381000.0,16.0,29.0,2017,2017,1
ZZ4429061,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ827446,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4429060,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1053984,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4185997,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ5164953,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4915187,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ5447816,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ5447815,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1396451,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1396459,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3530245,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ5734139,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ426711,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ426696,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4672123,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3120279,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ2737309,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3324581,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3120280,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ5734138,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3324582,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3530244,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1477476,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1477452,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3737971,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3945699,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ827326,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3945698,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1721995,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1721985,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ1053971,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ6024996,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ5164952,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ2916482,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ2916483,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ3737972,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ2737308,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4672124,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ6024997,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4915186,H.2217,114.0,380849.0,4.0,18.0,2016,2016,1
ZZ4185998,H.2609,114.0,380849.0,4.0,18.0,2016,2016,1
hr6451-117,H.R.6451,117.0,380426.0,18.0,10.0,2022,2022,1
hr3529-113,H.R.3529,113.0,380182.0,9.0,62.0,2013,2014,2
ZZ5617431,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
s1307-115,S.1307,115.0,380000.0,22.0,13.0,2017,2018,2
hr1805-118,H.R.1805,118.0,380000.0,15.0,10.0,2023,2023,1
sres198-117,S.RES.198,117.0,380000.0,6.0,6.0,2021,2021,1
ZZ6719271,H.R.10,116.0,380000.0,3.0,7.0,2020,2020,1
ZZ4355613,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
hres737-114,H.RES.737,114.0,380000.0,20.0,15.0,2015,2016,2
hr2671-114,H.R.2671,114.0,380000.0,20.0,65.0,2015,2016,2
hr2983-113,H.R.2983,113.0,380000.0,43.0,72.0,2013,2014,2
hres653-115,H.RES.653,115.0,380000.0,12.0,13.0,2018,2018,1
hr4395-114,H.R.4395,114.0,380000.0,30.0,12.0,2016,2016,1
s2470-114,S.2470,114.0,380000.0,30.0,12.0,2016,2016,1
ZZ2396255,S.AMDT.1885,114.0,380000.0,2.0,14.0,2014,2014,1
hconres33-118,H.CON.RES.33,118.0,380000.0,1.0,2.0,2023,2023,1
ZZ5903754,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
hr2657-113,H.R.2657,113.0,380000.0,13.0,35.0,2013,2014,2
hr778-116,H.R.778,116.0,380000.0,3.0,7.0,2019,2019,1
hr2002-117,H.R.2002,117.0,380000.0,37.0,55.0,2021,2022,2
hres299-115,H.RES.299,115.0,380000.0,7.0,8.0,2017,2019,3
hr3376-116,H.R.3376,116.0,380000.0,12.0,37.0,2019,2020,2
hr2554-117,H.R.2554,117.0,380000.0,11.0,14.0,2021,2021,1
hres1102-115,H.RES.1102,115.0,380000.0,8.0,28.0,2018,2018,1
s5155-117,S.5155,117.0,380000.0,6.0,7.0,2022,2022,1
ZZ4115314,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
s2077-115,S.2077,115.0,380000.0,8.0,56.0,2017,2019,3
ZZ7233999,H1,117.0,380000.0,6.0,7.0,2022,2022,1
hr1717-115,H.R.1717,115.0,380000.0,8.0,9.0,2019,2019,1
hr1934-116,H.R.1934,116.0,380000.0,35.0,73.0,2019,2020,2
s108-116,S.108,116.0,380000.0,5.0,11.0,2019,2019,1
ZZ678458,S.3263,114.0,380000.0,1.0,6.0,2014,2014,1
ZZ5937156,H.R.0244,114.0,380000.0,1.0,8.0,2017,2017,1
s1063-118,S.1063,118.0,380000.0,6.0,32.0,2023,2023,1
hr5898-117,H.R.5898,117.0,380000.0,17.0,20.0,2021,2022,2
hr9310-117,H.R.9310,117.0,380000.0,17.0,23.0,2022,2022,1
s3603-115,S.3603,115.0,380000.0,4.0,12.0,2018,2018,1
ZZ6675433,S.AMDT.1030,116.0,380000.0,5.0,16.0,2020,2020,1
ZZ6368619,H.6147,114.0,380000.0,23.0,12.0,2018,2018,1
hr1561-113,H.R.1561,113.0,380000.0,5.0,12.0,2013,2013,1
hr5820-115,H.R.5820,115.0,380000.0,14.0,32.0,2018,2018,1
s3474-115,S.3474,115.0,380000.0,16.0,24.0,2018,2018,1
hr2375-117,H.R.2375,117.0,380000.0,7.0,5.0,2021,2021,1
hr473-117,H.R.473,117.0,380000.0,10.0,22.0,2021,2022,2
ZZ6194612,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
hr3192-116,H.R.3192,116.0,380000.0,8.0,40.0,2019,2020,2
hr1185-115,H.R.1185,115.0,380000.0,16.0,64.0,2017,2018,2
hr6644-112,H.R.6644,112.0,380000.0,3.0,10.0,2013,2013,1
ZZ4841739,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
ZZ6347184,HAMDT.841,114.0,380000.0,4.0,12.0,2018,2018,1
hr7156-115,H.R.7156,115.0,380000.0,12.0,13.0,2018,2018,1
hr2173-117,H.R.2173,117.0,380000.0,6.0,10.0,2021,2021,1
s1138-118,S.1138,118.0,380000.0,6.0,22.0,2023,2023,1
s1011-118,S.1011,118.0,380000.0,32.0,41.0,2023,2023,1
hr6257-115,H.R.6257,115.0,380000.0,4.0,12.0,2018,2018,1
hr3698-116,H.R.3698,116.0,380000.0,7.0,14.0,2019,2020,2
hr1449-113,H.R.1449,113.0,380000.0,13.0,22.0,2013,2014,2
ZZ5650833,H.R.0244,114.0,380000.0,1.0,8.0,2017,2017,1
ZZ4598676,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
s730-117,S.730,117.0,380000.0,37.0,55.0,2021,2022,2
ZZ123398,S.AMDT.1237,114.0,380000.0,2.0,14.0,2014,2014,1
hr340-114,H.R.340,114.0,380000.0,38.0,31.0,2015,2016,2
hr833-115,H.R.833,115.0,380000.0,47.0,43.0,2017,2018,2
hr7270-117,H.R.7270,117.0,380000.0,12.0,7.0,2021,2022,2
hr7281-115,H.R.7281,115.0,380000.0,12.0,13.0,2018,2018,1
s3344-117,S.3344,117.0,380000.0,17.0,20.0,2021,2022,2
hr8743-116,H.R.8743,116.0,380000.0,13.0,7.0,2020,2020,1
ZZ5084802,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
ZZ6368623,H.3355,114.0,380000.0,23.0,12.0,2018,2018,1
hr7212-116,H.R.7212,116.0,380000.0,5.0,4.0,2020,2020,1
s1741-115,S.1741,115.0,380000.0,20.0,108.0,2017,2018,2
hr5812-114,H.R.5812,114.0,380000.0,15.0,6.0,2016,2017,2
hr6572-117,H.R.6572,117.0,380000.0,15.0,7.0,2022,2022,1
ZZ2031472,H.R.8,114.0,380000.0,3.0,7.0,2014,2014,1
hr2115-115,H.R.2115,115.0,380000.0,6.0,14.0,2019,2019,1
ZZ6356544,S.J.RES.111,114.0,380000.0,3.0,12.0,2018,2018,1
hres1418-117,H.RES.1418,117.0,380000.0,16.0,19.0,2022,2022,1
s1498-115,S.1498,115.0,380000.0,18.0,47.0,2017,2018,2
ZZ6228014,H.R.0244,114.0,380000.0,1.0,8.0,2017,2017,1
ZZ2205609,H.R.6179,114.0,380000.0,3.0,7.0,2014,2014,1
s3225-117,S.3225,117.0,380000.0,17.0,20.0,2021,2022,2
hr4712-117,H.R.4712,117.0,380000.0,6.0,3.0,2021,2021,1
hr1075-118,H.R.1075,118.0,380000.0,6.0,32.0,2023,2023,1
hr1868-115,H.R.1868,115.0,380000.0,10.0,8.0,2017,2019,3
hr8324-116,H.R.8324,116.0,380000.0,20.0,21.0,2020,2020,1
s216-115,S.216,115.0,380000.0,21.0,13.0,2017,2018,2
s5045-117,S.5045,117.0,380000.0,17.0,23.0,2022,2022,1
hr7093-115,H.R.7093,115.0,380000.0,12.0,13.0,2018,2018,1
hr5541-116,H.R.5541,116.0,380000.0,12.0,27.0,2020,2020,1
hjres50-114,H.J.RES.50,114.0,380000.0,14.0,24.0,2015,2016,2
s316-116,S.316,116.0,380000.0,13.0,73.0,2019,2020,2
s2074-117,S.2074,117.0,380000.0,54.0,70.0,2021,2022,2
ZZ5367970,H.R.0244,114.0,380000.0,1.0,8.0,2017,2017,1
ZZ6380465,HAMDT.841,114.0,380000.0,4.0,12.0,2018,2018,1
s1014-118,S.1014,118.0,380000.0,10.0,32.0,2023,2023,1
ZZ6372973,H.6147,114.0,380000.0,23.0,12.0,2018,2018,1
hr3391-112,H.R.3391,112.0,380000.0,25.0,24.0,2013,2013,1
hres444-116,H.RES.444,116.0,380000.0,16.0,33.0,2019,2019,1
ZZ5334568,H.AMDT.278,114.0,380000.0,5.0,18.0,2017,2017,1
ZZ1680198,H.R.6626,114.0,380000.0,3.0,7.0,2014,2014,1
s2891-114,S.2891,114.0,380000.0,21.0,80.0,2015,2017,3
hr6059-117,H.R.6059,117.0,379788.0,16.0,78.0,2021,2022,2
s2991-114,S.2991,114.0,379366.0,24.0,66.0,2016,2016,1
hr6013-116,H.R.6013,116.0,379046.0,32.0,77.0,2020,2020,1
s1738-117,S.1738,117.0,379000.0,34.0,61.0,2021,2022,2
hr4629-113,H.R.4629,113.0,379000.0,47.0,95.0,2014,2014,1
s2555-117,S.2555,117.0,378806.0,16.0,28.0,2021,2022,2
s1542-114,S.1542,114.0,378684.0,13.0,17.0,2015,2016,2
s4371-117,S.4371,117.0,378573.0,9.0,5.0,2022,2022,1
ZZ6303043,H.AMDT.378,114.0,378084.0,4.0,4.0,2018,2018,1
ZZ6303044,H.AMDT.386,114.0,378084.0,4.0,4.0,2018,2018,1
s776-113,S.776,113.0,378000.0,8.0,30.0,2013,2014,2
hr1235-118,H.R.1235,118.0,378000.0,9.0,50.0,2023,2023,1
s1511-117,S.1511,117.0,377100.0,39.0,89.0,2021,2022,2
hr5867-114,H.R.5867,114.0,377000.0,12.0,38.0,2016,2016,1
hr1885-114,H.R.1885,114.0,376947.0,16.0,53.0,2015,2016,2
s1700-115,S.1700,115.0,376674.0,39.0,137.0,2017,2018,2
s1975-114,S.1975,114.0,376606.0,26.0,34.0,2015,2016,2
s3687-117,S.3687,117.0,376550.0,6.0,12.0,2022,2022,1
hr2359-117,H.R.2359,117.0,376268.0,15.0,6.0,2021,2021,1
s1526-117,S.1526,117.0,376268.0,15.0,6.0,2021,2021,1
hr2272-113,H.R.2272,113.0,376155.0,17.0,56.0,2013,2015,3
hr2337-114,H.R.2337,114.0,376151.0,13.0,117.0,2015,2016,2
hr1157-114,H.R.1157,114.0,376000.0,27.0,30.0,2015,2016,2
hr4757-113,H.R.4757,113.0,376000.0,25.0,35.0,2014,2014,1
hr974-113,H.R.974,113.0,375872.0,8.0,13.0,2013,2013,1
s1943-114,S.1943,114.0,375827.0,25.0,34.0,2016,2016,1
hr2412-118,H.R.2412,118.0,375579.0,9.0,7.0,2023,2023,1
ZZ6439196,H.AMDT.386,114.0,375539.0,5.0,4.0,2018,2018,1
ZZ6439195,H.AMDT.378,114.0,375539.0,5.0,4.0,2018,2018,1
s4196-117,S.4196,117.0,375000.0,32.0,22.0,2022,2022,1
sres118-115,S.RES.118,115.0,375000.0,23.0,80.0,2017,2018,2
s29-115,S.29,115.0,375000.0,21.0,41.0,2017,2018,2
hr593-114,H.R.593,114.0,375000.0,53.0,68.0,2015,2016,2
s1665-115,S.1665,115.0,375000.0,29.0,39.0,2017,2018,2
hres565-115,H.RES.565,115.0,375000.0,3.0,12.0,2017,2018,2
hr6794-117,H.R.6794,117.0,375000.0,3.0,14.0,2021,2022,2
hr4985-115,H.R.4985,115.0,375000.0,25.0,17.0,2018,2018,1
ZZ2064494,S.3709,114.0,375000.0,3.0,14.0,2014,2014,1
s1758-117,S.1758,117.0,374638.0,5.0,8.0,2021,2022,2
hr9555-117,H.R.9555,117.0,374630.0,7.0,26.0,2022,2022,1
s882-114,S.882,114.0,374580.0,19.0,37.0,2015,2016,2
hr5999-116,H.R.5999,116.0,374508.0,19.0,8.0,2020,2020,1
s4388-117,S.4388,117.0,374340.0,12.0,12.0,2022,2022,1
hconres40-116,H.CON.RES.40,116.0,374223.0,16.0,28.0,2019,2020,2
hr1433-113,H.R.1433,113.0,374185.0,14.0,17.0,2013,2014,2
hr1306-115,H.R.1306,115.0,374003.0,18.0,27.0,2017,2018,2
hr1172-118,H.R.1172,118.0,374000.0,7.0,17.0,2023,2023,1
s3233-116,S.3233,116.0,374000.0,13.0,37.0,2020,2020,1
hr3972-113,H.R.3972,113.0,374000.0,31.0,14.0,2014,2014,1
hr1864-116,H.R.1864,116.0,373414.0,10.0,57.0,2019,2020,2
hr1530-118,H.R.1530,118.0,373150.0,11.0,10.0,2023,2023,1
hr728-118,H.R.728,118.0,373150.0,11.0,10.0,2023,2023,1
hr1169-118,H.R.1169,118.0,373150.0,11.0,10.0,2023,2023,1
hr693-118,H.R.693,118.0,373150.0,11.0,10.0,2023,2023,1
hr1767-118,H.R.1767,118.0,373150.0,11.0,10.0,2023,2023,1
s38-118,S.38,118.0,373150.0,11.0,10.0,2023,2023,1
s1350-114,S.1350,114.0,373000.0,35.0,50.0,2015,2016,2
hr7217-117,H.R.7217,117.0,372889.0,28.0,71.0,2021,2022,2
ZZ7059797,H.4,117.0,372777.0,4.0,7.0,2022,2022,1
s1956-112,S.1956,112.0,372681.0,13.0,24.0,2013,2013,1
hr2881-115,H.R.2881,115.0,372500.0,26.0,26.0,2017,2018,2
hr3604-116,H.R.3604,116.0,372069.0,19.0,23.0,2019,2020,2
s3522-114,S.3522,114.0,372000.0,28.0,24.0,2016,2016,1
s85-116,S.85,116.0,371639.0,41.0,30.0,2019,2020,2
hr8284-116,H.R.8284,116.0,371552.0,4.0,10.0,2020,2020,1
s2079-114,S.2079,114.0,371487.0,13.0,49.0,2015,2015,1
sconres6-118,S.CON.RES.6,118.0,371417.0,10.0,5.0,2023,2023,1
hconres23-118,H.CON.RES.23,118.0,371417.0,10.0,5.0,2023,2023,1
hres698-116,H.RES.698,116.0,371307.0,30.0,82.0,2019,2020,2
hr5262-116,H.R.5262,116.0,371307.0,30.0,82.0,2019,2020,2
hr4949-116,H.R.4949,116.0,371307.0,30.0,82.0,2019,2020,2
s2822-116,S.2822,116.0,371307.0,30.0,82.0,2019,2020,2
hr2655-116,H.R.2655,116.0,371307.0,30.0,82.0,2019,2020,2
s2864-116,S.2864,116.0,371307.0,30.0,82.0,2019,2020,2
ZZ6848225,H.J.RES.110,117.0,371210.0,4.0,10.0,2021,2021,1
hr1450-114,H.R.1450,114.0,370843.0,25.0,78.0,2015,2016,2
s777-114,S.777,114.0,370843.0,25.0,78.0,2015,2016,2
hr3907-117,H.R.3907,117.0,370839.0,47.0,30.0,2021,2022,2
hr5828-113,H.R.5828,113.0,370732.0,6.0,6.0,2014,2014,1
ZZ1883519,H.AMDT.123,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ1888738,S.AMDT.715,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ17982,S.AMDT.730,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ321553,S.AMDT.713,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ1969052,S.AMDT.714,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ686302,S.AMDT.717,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ2141055,S.AMDT.711,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ176375,S.AMDT.720,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ1953107,S.AMDT.719,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ1867501,S.AMDT.673,114.0,370434.0,4.0,4.0,2013,2013,1
ZZ1971748,H.R.6626,114.0,370000.0,3.0,7.0,2014,2014,1
hr1776-118,H.R.1776,118.0,370000.0,23.0,35.0,2023,2023,1
s1721-116,S.1721,116.0,370000.0,18.0,37.0,2019,2019,1
s3227-115,S.3227,115.0,370000.0,24.0,48.0,2018,2018,1
s1657-116,S.1657,116.0,370000.0,28.0,21.0,2019,2019,1
hr3805-113,H.R.3805,113.0,370000.0,2.0,3.0,2014,2014,1
hr1939-114,H.R.1939,114.0,370000.0,8.0,40.0,2015,2015,1
ZZ2259751,H.AMDT.1074,114.0,370000.0,4.0,15.0,2014,2014,1
hr1249-118,H.R.1249,118.0,370000.0,15.0,60.0,2023,2023,1
hr1319-115,H.R.1319,115.0,370000.0,13.0,14.0,2017,2017,1
hr5902-117,H.R.5902,117.0,370000.0,9.0,27.0,2021,2022,2
s1606-117,S.1606,117.0,370000.0,8.0,17.0,2021,2021,1
hr4689-112,H.R.4689,112.0,370000.0,6.0,41.0,2013,2013,1
ZZ6921354,S.AMDT.891,117.0,370000.0,12.0,5.0,2021,2021,1
hr4690-112,H.R.4690,112.0,370000.0,6.0,41.0,2013,2013,1
s366-118,S.366,118.0,370000.0,9.0,23.0,2023,2023,1
ZZ6921355,S.AMDT.1398,117.0,370000.0,12.0,5.0,2021,2021,1
hr1939-113,H.R.1939,113.0,370000.0,4.0,10.0,2013,2013,1
ZZ6923524,S.AMDT.1502,117.0,370000.0,12.0,5.0,2021,2021,1
s2564-114,S.2564,114.0,370000.0,21.0,10.0,2015,2017,3
s970-113,S.970,113.0,370000.0,19.0,25.0,2013,2014,2
hr4640-114,H.R.4640,114.0,370000.0,12.0,18.0,2016,2016,1
ZZ4366299,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
ZZ1824082,H.AMDT.1021,114.0,370000.0,4.0,15.0,2014,2014,1
s4830-116,S.4830,116.0,370000.0,7.0,35.0,2020,2020,1
hr8312-116,H.R.8312,116.0,370000.0,15.0,11.0,2020,2020,1
ZZ6980221,H2,117.0,370000.0,3.0,2.0,2021,2021,1
ZZ205677,H.R.6179,114.0,370000.0,3.0,7.0,2014,2014,1
hr137-114,H.R.137,114.0,370000.0,8.0,40.0,2015,2015,1
hr3972-114,H.R.3972,114.0,370000.0,12.0,18.0,2016,2016,1
ZZ2501912,H.R.8,114.0,370000.0,3.0,7.0,2014,2014,1
ZZ119204,S.AMDT.3291,114.0,370000.0,4.0,15.0,2014,2014,1
hjres56-116,H.J.RES.56,116.0,370000.0,15.0,15.0,2020,2020,1
ZZ7168132,H1,117.0,370000.0,6.0,7.0,2022,2022,1
hr7948-116,H.R.7948,116.0,370000.0,7.0,26.0,2020,2020,1
hr2819-115,H.R.2819,115.0,370000.0,30.0,26.0,2017,2018,2
hr7203-117,H.R.7203,117.0,370000.0,30.0,33.0,2022,2022,1
hr2927-114,H.R.2927,114.0,370000.0,12.0,13.0,2015,2016,2
ZZ6205298,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
ZZ5095488,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
hr6550-117,H.R.6550,117.0,370000.0,12.0,26.0,2021,2022,2
s1523-114,S.1523,114.0,370000.0,19.0,50.0,2015,2017,3
s2017-116,S.2017,116.0,370000.0,6.0,153.0,2019,2020,2
hr4502-115,H.R.4502,115.0,370000.0,6.0,17.0,2017,2018,2
ZZ7102482,S.AMDT.1562,117.0,370000.0,3.0,3.0,2022,2022,1
s369-115,S.369,115.0,370000.0,17.0,65.0,2017,2018,2
ZZ4852425,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
s2689-112,S.2689,112.0,370000.0,6.0,41.0,2013,2013,1
ZZ198775,H.AMDT.826,114.0,370000.0,4.0,15.0,2014,2014,1
s716-113,S.716,113.0,370000.0,21.0,39.0,2013,2013,1
s2527-114,S.2527,114.0,370000.0,12.0,18.0,2016,2016,1
s3196-117,S.3196,117.0,370000.0,6.0,50.0,2021,2022,2
s1345-117,S.1345,117.0,370000.0,21.0,95.0,2021,2022,2
hr5377-112,H.R.5377,112.0,370000.0,6.0,41.0,2013,2013,1
hr5376-112,H.R.5376,112.0,370000.0,6.0,41.0,2013,2013,1
ZZ4609362,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
ZZ5345254,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
s902-118,S.902,118.0,370000.0,9.0,23.0,2023,2023,1
s529-118,S.529,118.0,370000.0,23.0,35.0,2023,2023,1
hr6435-116,H.R.6435,116.0,370000.0,2.0,5.0,2020,2020,1
hr3756-115,H.R.3756,115.0,370000.0,3.0,7.0,2017,2018,2
hr5176-114,H.R.5176,114.0,370000.0,12.0,18.0,2016,2016,1
s2052-116,S.2052,116.0,370000.0,5.0,26.0,2019,2020,2
ZZ2451951,H.AMDT.759,114.0,370000.0,4.0,15.0,2014,2014,1
s867-117,S.867,117.0,370000.0,3.0,11.0,2021,2021,1
hr5174-117,H.R.5174,117.0,370000.0,12.0,16.0,2021,2021,1
hr4592-117,H.R.4592,117.0,370000.0,13.0,14.0,2021,2021,1
hr1093-114,H.R.1093,114.0,370000.0,23.0,40.0,2015,2016,2
hr4837-114,H.R.4837,114.0,370000.0,12.0,18.0,2016,2016,1
s4273-117,S.4273,117.0,370000.0,9.0,15.0,2022,2023,2
hr2126-118,H.R.2126,118.0,370000.0,9.0,23.0,2023,2023,1
hr1174-113,H.R.1174,113.0,370000.0,32.0,16.0,2013,2014,2
hr2920-117,H.R.2920,117.0,370000.0,17.0,28.0,2021,2022,2
hr5797-117,H.R.5797,117.0,370000.0,22.0,50.0,2021,2022,2
hr5534-117,H.R.5534,117.0,370000.0,15.0,27.0,2021,2022,2
hr130-118,H.R.130,118.0,370000.0,23.0,35.0,2023,2023,1
ZZ7225030,H2,117.0,370000.0,2.0,2.0,2022,2022,1
hr4048-114,H.R.4048,114.0,370000.0,23.0,15.0,2015,2016,2
hr5618-117,H.R.5618,117.0,370000.0,12.0,16.0,2021,2022,2
ZZ5914440,H.R.0723,114.0,370000.0,3.0,6.0,2017,2017,1
ZZ6923523,S.AMDT.2058,117.0,370000.0,12.0,5.0,2021,2021,1
hr1656-114,H.R.1656,114.0,370000.0,12.0,46.0,2015,2016,2
hr964-118,H.R.964,118.0,370000.0,9.0,23.0,2023,2023,1
hr5985-115,H.R.5985,115.0,370000.0,17.0,30.0,2018,2018,1
hr2166-116,H.R.2166,116.0,370000.0,21.0,73.0,2019,2020,2
s3404-115,S.3404,115.0,370000.0,24.0,56.0,2017,2019,3
hr1667-118,H.R.1667,118.0,370000.0,4.0,17.0,2023,2023,1
hr5190-114,H.R.5190,114.0,370000.0,12.0,18.0,2016,2016,1
hr1677-113,H.R.1677,113.0,370000.0,14.0,93.0,2013,2014,2
hr1697-113,H.R.1697,113.0,370000.0,14.0,93.0,2013,2014,2
hr2559-114,H.R.2559,114.0,370000.0,13.0,39.0,2015,2016,2
